498	25.7308	498	41.5929	16.3166	50.879	14.3239
499	25.8168	499	41.6886	16.3767	50.9706	14.3688
500	25.9029	500	41.7844	16.4369	51.0621	14.4138
501	25.9891	501	41.8801	16.4972	51.1536	14.459
502	26.0753	502	41.9758	16.5577	51.245	14.5043
503	26.1615	503	42.0716	16.6182	51.3365	14.5498
504	26.2479	504	42.1673	16.6789	51.4279	14.5955
505	26.3343	505	42.2631	16.7397	51.5193	14.6414
506	26.4208	506	42.3588	16.8007	51.6106	14.6874
507	26.5073	507	42.4546	16.8618	51.702	14.7335
508	26.5939	508	42.5503	16.923	51.7932	14.7799
509	26.6806	509	42.646	16.9843	51.8845	14.8263
510	26.7673	510	42.7417	17.0457	51.9757	14.8729
511	26.8541	511	42.8374	17.1073	52.0668	14.9197
512	26.941	512	42.9331	17.169	52.1579	14.9666
513	27.0279	513	43.0288	17.2307	52.249	15.0136
514	27.1148	514	43.1244	17.2926	52.3399	15.0607
515	27.2018	515	43.22	17.3546	52.4308	15.108
516	27.2888	516	43.3155	17.4166	52.5216	15.1553
517	27.3759	517	43.411	17.4788	52.6123	15.2028
518	27.463	518	43.5064	17.541	52.7029	15.2503
519	27.5501	519	43.6017	17.6033	52.7934	15.298
520	27.6372	520	43.6969	17.6657	52.8837	15.3457
521	27.7242	521	43.792	17.728	52.9739	15.3935
522	27.8113	522	43.887	17.7905	53.064	15.4414
523	27.8983	523	43.9819	17.853	53.1539	15.4893
524	27.9852	524	44.0765	17.9154	53.2435	15.5372
525	28.0721	525	44.1711	17.9779	53.333	15.5852
526	28.1589	526	44.2654	18.0403	53.4222	15.6331
527	28.2455	527	44.3594	18.1027	53.5111	15.681
528	28.3321	528	44.4533	18.1651	53.5999	15.729
529	28.4184	529	44.5469	18.2274	53.6883	15.7769
530	28.5046	530	44.6402	18.2897	53.7765	15.8249
531	28.5908	531	44.7334	18.352	53.8645	15.8728
532	28.6767	532	44.8263	18.4141	53.9521	15.9207
533	28.7625	533	44.919	18.4763	54.0396	15.9687
534	28.8482	534	45.0115	18.5384	54.1268	16.0166
535	28.9338	535	45.1037	18.6004	54.2137	16.0646
