588.27	35.132	429.270813	59.2257	13.2281	74.2413	5.071	78.8304	1.7194
589.55	35.094	430.861908	59.1424	13.2307	74.2565	5.0419	78.7444	1.66
590.82	35.046	432.453064	59.3069	13.2274	74.3786	5.0258	78.7199	1.5925
592.1	34.996	434.04425	59.2648	13.2604	74.3766	4.9995	78.7006	1.5382
593.38	34.95	435.635345	59.2913	13.2323	74.3993	4.9702	78.6442	1.4925
594.65	34.894	437.226501	59.4031	13.2694	74.5288	4.9564	78.8561	1.4275
595.93	34.856	438.817688	59.4716	13.2785	74.6112	4.9341	78.7677	1.3854
597.2	34.817	440.408844	59.3948	13.2477	74.3874	4.8897	78.5964	1.3318
598.48	34.785	442.000061	59.4641	13.2699	74.6148	4.8767	78.6588	1.3029
599.75	34.738	443.591217	59.5353	13.2719	74.5328	4.8729	78.6098	1.251
601.03	34.682	445.182373	59.4038	13.2328	74.4767	4.8489	78.4104	1.2118
602.3	34.668	446.773529	59.3334	13.2111	74.4715	4.8246	78.4699	1.181
603.58	34.641	448.364685	59.4548	13.244	74.6228	4.8046	78.4976	1.1431
604.85	34.629	449.955902	59.5086	13.2233	74.6237	4.7913	78.3891	1.1064
606.12	34.576	451.547058	59.3733	13.2034	74.6206	4.7515	78.57	1.073
607.4	34.512	453.138245	59.435	13.1753	74.5417	4.7129	78.5408	1.0413
608.67	34.463	454.729431	59.5085	13.1559	74.5133	4.6918	78.629	1.0092
609.94	34.399	456.320618	59.3689	13.1493	74.3807	4.6586	78.5514	0.9916
611.22	34.363	457.911774	59.4392	13.1338	74.45	4.6655	78.6077	0.9682
612.49	34.317	459.502991	59.4342	13.1257	74.5268	4.5958	78.7111	0.9352
613.76	34.305	461.094147	59.3679	13.1283	74.4657	4.5912	78.7687	0.904
615.03	34.269	462.685303	59.5186	13.0801	74.6258	4.5802	78.9747	0.8989
616.3	34.219	464.276459	59.5431	13.0953	74.5994	4.5604	78.8892	0.8712
617.58	34.144	465.867676	59.4374	13.0698	74.566	4.5203	78.7209	0.8554
618.85	34.105	467.458832	59.3453	13.0301	74.5879	4.4977	78.8604	0.8406
620.12	34.071	469.049988	59.1371	12.9838	74.4812	4.4689	78.8044	0.8265
621.39	34.017	470.641174	59.0981	12.9042	74.3779	4.4434	78.7814	0.8103
622.66	33.953	472.23233	59.1375	12.9249	74.3172	4.4025	78.8803	0.8008
623.93	33.879	473.823486	59.13	12.8929	74.3573	4.3773	78.9406	0.7945
625.2	33.856	475.414642	59.0569	12.8869	74.3556	4.3516	78.9924	0.7879
626.47	33.828	477.005768	59.1501	12.8614	74.4934	4.327	78.9954	0.7807
627.74	33.786	478.596924	59.1314	12.858	74.3825	4.3009	78.9497	0.7808
629.01	33.727	480.18808	59.3279	12.8653	74.393	4.3029	79.0279	0.7789
630.28	33.65	481.779205	59.213	12.7836	74.2936	4.2592	78.797	0.7811
631.55	33.608	483.3703	59.2412	12.8124	74.3764	4.2319	78.7589	0.7862
632.82	33.575	484.961487	59.2923	12.7873	74.38	4.2208	78.8218	0.791
634.09	33.554	486.552582	59.3102	12.7962	74.2614	4.2006	78.7153	0.7983
635.35	33.515	488.143707	59.0092	12.6825	74.0233	4.1619	78.4825	0.8054
636.62	33.459	489.734802	58.9496	12.6219	74.0842	4.1435	78.5237	0.8083
637.89	33.401	491.325867	59.0047	12.6123	74.2763	4.1362	78.6875	0.8196
639.16	33.346	492.916992	58.9916	12.5982	74.169	4.122	78.6774	0.8388
640.42	33.291	494.508057	58.8555	12.5738	74.0752	4.0912	78.7429	0.8618
641.69	33.245	496.099182	58.858	12.5461	74.146	4.0529	78.7867	0.8773
642.96	33.224	497.690247	58.8506	12.4947	73.963	4.0507	78.6096	0.884
644.22	33.18	499.281311	58.6951	12.442	73.9299	4.0064	78.46	0.9019
645.49	33.131	500.872314	58.7329	12.4323	74.0093	4.0217	78.5848	0.9229
646.76	33.068	502.463379	58.617	12.3911	73.8157	3.965	78.2329	0.9386
648.02	33.024	504.054382	58.6096	12.3695	73.8979	3.9496	78.1255	0.9547
