642.403625	66.9025
643.992615	66.9177
645.581604	66.9791
647.170532	66.9567
648.759399	66.913
650.348267	67.0885
651.937134	67.1418
653.525879	66.9011
655.114624	66.3377
656.703308	66.404
658.291992	66.9746
659.880615	67.3038
661.469177	67.3962
663.057739	67.5326
664.64624	67.6275
666.234741	67.6764
667.82312	67.8043
669.411499	67.9776
670.999878	67.9845
672.588135	67.9971
674.176392	67.9168
675.764587	67.8892
677.352783	68.0898
678.940918	68.1985
680.528992	68.2334
682.117065	68.1419
683.705017	68.117
685.292969	68.2323
686.88092	68.3414
688.46875	68.2752
690.056519	68.4262
691.644348	68.632
693.232056	68.6031
694.819702	68.6664
696.407349	68.7684
697.994934	68.7845
699.582458	68.8118
701.169983	68.8295
702.757446	68.8653
704.344849	68.9285
705.932129	69.0116
707.519409	69.0369
709.106689	69.2423
710.693909	69.2676
712.281067	69.3076
713.868103	69.3758
715.4552	69.4409
717.042175	69.501
718.629089	69.6031
720.216003	69.7127
721.802856	69.7889
723.389648	69.7129
724.976379	69.6519
726.56311	69.7777
728.149719	69.8319
729.736267	69.7848
731.322815	69.9124
732.909302	70.0161
734.495728	70.1425
736.082092	70.2224
737.668335	70.1596
739.254639	70.1864
740.84082	70.3444
742.426941	70.4808
744.013062	70.4478
745.59906	70.4801
747.185059	70.4597
748.770996	70.4602
750.356812	70.5434
751.942688	70.7118
753.528442	70.7323
755.114136	70.7715
756.699707	70.7659
758.285278	70.9583
759.870789	70.98
761.456238	70.9942
763.041626	71.1469
764.627014	71.2657
766.21228	71.2204
767.797485	71.2449
769.382629	71.2408
770.967712	71.2542
772.552734	71.3674
774.137695	71.4371
775.722595	71.4789
777.307495	71.4652
778.892212	71.3921
780.476929	71.5686
782.061646	71.6546
783.646179	71.7588
785.230713	71.6753
786.815186	71.8428
788.399597	71.7777
789.983948	71.9462
791.568237	71.9425
793.152405	71.9617
794.736511	72.0803
796.320618	71.9622
797.904663	72.052
799.488586	72.1379
801.072388	72.153
802.65625	72.2826
804.23999	72.2026
805.823608	72.3788
807.407227	72.5181
808.990784	72.4432
810.574219	72.6035
812.157593	72.7628
813.740967	72.7595
815.324219	72.7691
816.907349	72.9335
818.49054	72.8303
820.073547	72.9192
821.656555	73.2083
823.239441	73.0409
824.822266	72.9729
826.404968	73.0183
827.987671	73.0499
829.570313	73.1133
831.152832	73.1113
832.735352	73.1806
834.317688	73.1735
835.900024	73.2997
837.4823	73.4462
839.064453	73.5915
840.646606	73.7508
842.228638	73.6326
843.810547	73.5529
845.392395	73.6344
846.974243	73.7355
848.555847	73.7534
850.137512	73.6649
851.719116	73.876
853.300598	73.9483
854.882019	74.2187
856.463379	74.0296
858.044617	74.1483
859.625793	74.3044
861.206848	74.0921
862.787903	74.343
864.368835	74.5137
865.949707	74.249
867.530457	74.432
869.111145	74.3268
870.691772	74.2503
872.272339	74.7707
873.852722	74.4451
875.433228	74.181
877.013489	74.7121
878.593628	74.8225
880.173828	74.2969
881.753784	74.6495
883.333801	75.3248
884.913696	74.9661
886.493469	74.297
888.073242	74.5882
889.652832	75.2483
891.2323	74.8852
892.811829	74.2161
894.391235	74.4331
895.97052	75.3819
897.549683	76.0449
899.128784	75.44
900.707825	74.6248
902.286804	74.5258
903.865601	75.4854
905.444458	76.3562
907.023071	76.4267
908.601685	75.7361
910.180176	74.8475
911.758606	74.2959
913.336914	74.3253
914.915161	74.6096
916.493347	75.0758
918.071411	75.7703
919.649292	76.191
921.227234	76.3892
922.804993	76.4058
924.38269	76.4079
925.960327	76.3175
927.537781	76.5874
929.115234	76.7216
930.692566	76.7223
932.269836	76.8114
933.846985	76.6162
935.424011	76.4021
937.000977	76.3016
938.57782	76.1544
940.154602	75.8766
941.731262	75.6009
943.307922	75.7187
944.884399	75.881
946.460754	76.1192
948.036987	76.5015
949.613281	76.542
951.189331	76.4839
952.76532	76.5232
954.341309	76.6276
955.917114	76.8006
957.492798	76.5765
959.068359	76.5998
960.643921	76.9992
962.21936	76.9696
963.794617	77.0758
965.369934	76.9387
966.945007	76.7982
968.52002	77.0263
970.09491	77.0137
971.6698	76.9024
973.244507	77.2358
974.819153	77.1094
976.393677	77.0624
977.968079	77.1584
979.542358	77.2073
981.116577	77.3374
982.690735	77.2928
984.264771	77.1965
985.838684	77.1234
987.412415	77.2012
988.986145	77.2746
990.559753	77.4175
992.133179	77.3254
993.706665	77.3892
995.279907	77.4485
996.853027	77.6103
998.426147	77.6708
999.999146	77.8083
